superior_rating,price,variety,Crisp,Dry,Sweet,Finish,Firm,Fresh,Fruit,Full,Rich,Round,Soft,sentiment,variety_c,sweetness,acidity,tannin,alcohol,body,tfidf_tsne_1,tfidf_tsne_2,Ready,price_bracket
0,15,Rhône-style Red Blend,0,1,0,1,0,0,1,0,0,0,0,0.044,RR,0.333,0.5,0.5,0.167,0.5,-31.29204,-2.1929443,0,P
1,20,Rosé,1,0,0,0,0,0,1,0,1,0,0,-0.017,Re,0.429,0.571,0.5,0.357,0.643,32.438614,0.01502483,0,SP
0,80,Syrah,0,0,0,0,0,0,1,0,1,0,0,0.194,Sh,0.5,0.438,0.5,0.625,0.562,-23.657263,-27.075136,0,L
0,45,Bordeaux-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.183,BW,0.7,0.5,0.5,0.5,0.3,41.892975,-19.047592,0,UP
0,17,Riesling,0,0,0,1,0,0,1,1,0,0,0,0.475,Rg,0.667,0.417,0.5,0.583,0.667,13.135069,-48.430996,0,P
0,50,Pinot Noir,0,0,0,0,0,1,0,0,0,0,0,0.0,Pr,0.4,0.5,0.5,0.4,0.4,-57.70124,-2.1771286,0,L
0,27,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,-0.167,BR,0.5,0.5,0.6,0.4,0.6,-17.832815,15.085497,0,SP
1,44,Chardonnay,1,0,0,1,0,1,1,0,0,0,0,0.19,Cy,0.4,0.6,0.5,0.4,0.5,13.034419,13.470801,0,UP
1,27,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.469,Cy,0.5,0.4,0.6,0.5,0.7,-5.3672323,53.702633,0,SP
0,25,Chardonnay,0,0,0,1,0,0,1,0,0,0,0,0.25,Cy,0.667,0.5,0.5,0.583,0.5,16.478827,-5.6373696,0,SP
0,8,Sparkling Blend,1,0,1,0,0,0,1,0,0,0,0,0.297,Sd,0.583,0.583,0.5,0.333,0.417,19.1853,-18.027765,0,V
1,72,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,1,0,0.077,BR,0.583,0.333,0.5,0.583,0.667,-1.788422,34.39315,0,L
1,60,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.504,Cy,0.667,0.417,0.583,0.5,0.667,17.287148,47.505455,0,L
0,39,Melon,0,0,0,0,0,0,1,1,1,1,0,0.198,Mn,0.571,0.286,0.429,0.571,0.643,8.030583,44.805748,0,UP
0,25,Sauvignon Blanc,1,0,0,0,0,0,1,0,0,0,0,0.117,Sc,0.6,0.6,0.5,0.4,0.5,30.566973,14.675485,0,SP
0,13,Chardonnay,1,0,0,1,0,0,0,0,1,0,0,0.206,Cy,0.25,0.5,0.5,0.25,0.625,15.628163,-9.453878,1,PP
0,12,Rosé,0,1,0,0,0,0,1,1,0,0,0,0.142,Re,0.5,0.333,0.5,0.333,0.833,-2.050652,3.1684563,0,PP
0,22,Chardonnay,0,0,0,0,0,1,1,0,1,0,0,0.375,Cy,0.667,0.417,0.417,0.417,0.667,-8.584264,-2.0403345,0,SP
1,36,Chardonnay,1,0,0,0,0,1,0,0,0,0,0,0.283,Cy,0.4,0.5,0.3,0.3,0.5,21.00932,14.498048,0,UP
0,13,Rosé,0,0,1,0,0,0,1,1,1,0,1,0.312,Re,0.5,0.0,0.375,0.5,0.75,-1.9474752,2.323873,0,PP
1,39,Rhône-style Red Blend,0,0,0,0,0,0,0,0,1,0,0,0.141,RR,0.55,0.4,0.45,0.6,0.55,-43.181637,9.026599,1,UP
1,29,Rosé,0,0,0,0,0,0,1,0,0,0,1,0.05,Re,0.4,0.3,0.4,0.4,0.6,23.413376,8.78029,0,SP
0,65,Champagne Blend,0,0,0,1,0,1,0,0,0,0,1,0.138,Cd,0.4,0.4,0.4,0.4,0.5,4.531357,-22.2701,0,L
1,75,Chardonnay,0,0,1,0,0,0,1,1,1,0,0,0.409,Cy,0.625,0.312,0.5,0.5,0.688,16.884693,31.834368,0,L
0,26,Cabernet Franc,0,0,1,0,0,0,0,0,0,0,1,0.309,CF,0.5,0.417,0.5,0.5,0.583,-19.90414,-16.050013,0,SP
0,17,Pinot Gris,0,0,0,0,0,0,0,0,1,0,0,0.08,Ps,0.667,0.333,0.417,0.583,0.583,-2.336232,-63.7647,0,P
1,140,Pinot Noir,0,0,0,1,1,0,0,1,0,0,0,0.07,Pr,0.571,0.357,0.571,0.5,0.643,-31.3184,-29.046734,0,SL
0,18,Riesling,1,0,0,0,0,0,0,0,0,0,0,0.433,Rg,0.4,0.6,0.5,0.3,0.5,18.259413,-7.3145013,0,P
0,18,Chardonnay,0,0,0,1,0,0,0,0,1,0,0,0.392,Cy,0.6,0.4,0.5,0.6,0.6,15.388089,3.0909715,1,P
0,42,Bordeaux-style Red Blend,0,0,1,1,1,0,0,0,0,0,0,-0.036,BR,0.5,0.5,0.625,0.5,0.5,-29.42711,39.969063,0,UP
0,38,Alsace white blend,0,0,0,1,0,0,1,0,0,0,0,0.236,Ad,0.571,0.5,0.5,0.571,0.571,-0.17598845,-60.89876,0,UP
1,27,Riesling,0,1,0,1,0,0,1,0,0,0,0,0.16,Rg,0.357,0.643,0.5,0.357,0.5,21.403147,-44.58274,0,SP
0,22,Chardonnay,1,0,0,0,0,1,1,0,0,0,0,0.312,Cy,0.625,0.625,0.5,0.5,0.375,4.0713086,-12.822973,0,SP
0,17,Rosé,0,0,0,1,0,0,1,0,1,0,1,0.219,Re,0.375,0.25,0.5,0.375,0.75,12.783243,7.4538903,0,P
1,19,Champagne Blend,1,0,0,0,0,1,0,0,0,0,0,0.133,Cd,0.4,0.6,0.5,0.4,0.5,26.29638,-4.467057,0,P
1,45,Bordeaux-style Red Blend,0,0,0,1,0,0,0,0,0,0,0,0.081,BR,0.5,0.5,0.5,0.5,0.4,-39.74908,-28.118776,0,UP
0,20,Sauvignon Blanc,0,0,0,0,0,1,0,0,0,0,1,0.287,Sc,0.5,0.4,0.6,0.5,0.6,32.675373,12.059086,1,SP
0,22,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,0.319,BR,0.625,0.375,0.375,0.375,0.5,5.535418,-8.064253,1,SP
1,17,Pinot Noir,0,0,0,0,0,1,0,0,0,0,0,0.243,Pr,0.5,0.55,0.5,0.5,0.5,-27.570412,-29.270458,0,P
0,16,Rosé,1,0,0,0,0,0,1,0,0,0,0,0.236,Re,0.4,0.7,0.5,0.4,0.5,24.817764,3.1317532,0,P
0,15,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,1,0,0,0.0,BR,0.625,0.375,0.75,0.5,0.875,-23.465284,22.082554,0,P
1,12,Rosé,1,1,0,0,0,0,1,0,0,0,0,0.372,Re,0.389,0.667,0.5,0.278,0.5,43.072754,-2.0009108,0,PP
0,18,Red Blend,0,0,0,0,0,1,1,0,0,0,1,0.043,Rd,0.6,0.4,0.4,0.5,0.5,-16.48893,-15.894139,0,P
1,25,Syrah,0,0,0,1,0,0,0,0,1,0,0,0.45,Sh,0.5,0.417,0.5,0.583,0.667,-8.177037,-44.7845,0,SP
0,21,Chardonnay,0,0,0,0,0,0,1,0,0,0,0,0.077,Cy,0.571,0.571,0.5,0.429,0.5,15.733705,-6.1310143,0,SP
0,16,Rosé,1,0,0,0,0,0,0,0,0,0,0,0.227,Re,0.333,0.75,0.5,0.333,0.417,20.342691,-18.982601,0,P
0,20,Gamay,0,0,0,1,0,0,0,1,1,1,0,0.39,Gy,0.4,0.2,0.4,0.5,0.6,-2.3946874,7.678223,0,SP
1,38,Chenin Blanc,0,0,0,0,0,0,0,1,1,1,0,-0.002,Cc,0.556,0.333,0.444,0.611,0.667,15.048643,53.8835,0,UP
1,53,Pinot Noir,0,0,0,0,1,1,1,0,0,0,0,0.065,Pr,0.5,0.571,0.643,0.429,0.429,-32.120403,21.069685,0,L
0,10,Syrah,0,0,0,1,0,0,0,0,0,1,0,0.5,Sh,0.571,0.5,0.429,0.429,0.5,-23.428555,-48.89497,0,PP
0,11,Rhône-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.321,RR,0.6,0.5,0.5,0.6,0.5,-19.841902,-58.20859,0,PP
0,17,Bordeaux-style White Blend,1,0,0,0,0,0,1,0,0,0,1,0.333,BW,0.375,0.625,0.375,0.25,0.5,33.995766,-12.547443,0,P
1,26,Riesling,0,1,0,1,0,1,0,0,0,0,0,0.054,Rg,0.417,0.5,0.5,0.417,0.5,28.50272,-46.82984,0,SP
0,12,Chardonnay,1,0,0,0,0,0,1,0,0,0,1,0.35,Cy,0.4,0.5,0.4,0.3,0.4,13.247512,-10.80706,1,PP
0,40,Pinot Noir,0,0,0,0,0,0,1,0,0,0,1,0.067,Pr,0.5,0.417,0.417,0.5,0.583,-17.642105,-19.44954,0,UP
1,22,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.087,Cy,0.583,0.417,0.5,0.583,0.583,-0.12625837,27.453302,0,SP
1,60,Chardonnay,0,0,0,1,0,0,1,0,0,0,0,-0.011,Cy,0.583,0.5,0.583,0.583,0.583,6.848749,40.066364,0,L
0,18,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,-0.092,BR,0.6,0.5,0.6,0.5,0.4,-29.481247,7.704666,0,P
1,45,Riesling,0,0,0,1,0,1,0,0,0,1,0,0.164,Rg,0.5,0.333,0.333,0.556,0.5,31.32983,-48.03406,0,UP
1,25,Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.121,Rd,0.571,0.5,0.5,0.571,0.429,-30.517616,30.330399,0,SP
1,80,Chardonnay,1,0,0,0,0,0,1,0,0,0,0,0.59,Cy,0.429,0.571,0.5,0.357,0.5,20.593063,2.8038657,0,L
0,15,Alsace white blend,0,1,0,0,0,0,1,0,0,0,1,0.219,Ad,0.5,0.4,0.4,0.5,0.4,12.688023,-7.954752,0,P
1,55,Chardonnay,1,0,0,0,0,0,1,0,0,0,0,0.25,Cy,0.5,0.7,0.5,0.4,0.5,35.679935,10.746343,0,L
0,10,Chardonnay,0,0,1,0,0,1,1,0,0,1,1,0.131,Cy,0.8,0.2,0.3,0.6,0.4,14.393093,-29.453915,0,PP
1,60,Pinot Noir,0,0,0,0,0,0,1,0,0,0,0,0.333,Pr,0.5,0.5,0.667,0.417,0.667,-54.737297,11.860262,0,L
0,15,Bordeaux-style Red Blend,0,0,1,0,0,0,1,0,1,0,0,0.22,BR,0.7,0.3,0.6,0.5,0.6,-19.175793,18.446758,0,P
0,37,Chardonnay,0,0,0,0,1,1,0,0,0,0,1,0.306,Cy,0.4,0.5,0.5,0.4,0.4,34.333378,-21.939089,0,UP
0,13,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,-0.165,BR,0.5,0.5,0.7,0.4,0.5,-40.56467,12.511893,0,PP
0,10,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.117,RR,0.6,0.5,0.4,0.5,0.3,-6.4583955,-52.664383,0,PP
1,34,Malbec,0,0,0,0,0,0,0,0,0,0,0,0.1,Mc,0.167,0.5,0.5,0.167,0.5,-19.201687,12.950136,0,UP
0,22,Chardonnay,0,0,0,1,0,0,1,0,0,0,0,0.14,Cy,0.5,0.6,0.5,0.4,0.5,36.064404,8.638663,0,SP
1,38,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.054,RR,0.571,0.5,0.5,0.571,0.5,-16.61202,-39.766624,0,UP
1,60,Gewürztraminer,0,1,0,0,0,0,1,0,1,0,0,0.169,Gr,0.5,0.438,0.5,0.5,0.625,47.098324,7.5960565,0,L
0,9,Bordeaux-style White Blend,0,0,0,0,0,0,0,0,1,0,0,0.333,BW,0.4,0.5,0.5,0.5,0.5,11.738138,-23.336199,0,V
0,25,Sauvignon Blanc,1,0,0,0,0,0,1,1,0,0,0,0.163,Sc,0.417,0.5,0.5,0.583,0.5,-11.30621,5.8847,0,SP
1,29,Sauvignon Blanc,0,0,0,0,0,1,1,0,0,0,0,0.593,Sc,0.714,0.5,0.5,0.5,0.5,-2.4729967,21.939226,0,SP
0,21,Gamay,0,1,0,0,0,1,1,0,0,0,0,-0.108,Gy,0.333,0.5,0.667,0.167,0.667,-32.32805,20.772219,0,SP
1,260,Marsanne,0,0,0,1,0,0,0,0,1,0,0,0.147,Me,0.5,0.429,0.571,0.5,0.643,-18.983946,-26.638077,0,I
1,90,Chardonnay,0,0,0,1,0,0,1,0,1,0,0,0.384,Cy,0.6,0.5,0.5,0.4,0.6,24.597422,42.292908,0,L
1,31,Pinot Gris,0,0,1,1,0,0,1,0,0,0,0,0.167,Ps,0.714,0.429,0.5,0.5,0.5,17.566027,-61.927505,0,UP
0,12,Bordeaux-style White Blend,0,0,0,0,0,1,1,0,0,1,0,-0.1,BW,0.625,0.375,0.375,0.5,0.5,48.236763,11.363685,0,PP
1,110,Champagne Blend,0,0,0,1,0,1,1,0,1,0,0,0.3,Cd,0.6,0.4,0.5,0.55,0.55,33.699036,29.937042,0,SL
0,10,Merlot,0,0,0,1,1,0,1,0,0,0,0,0.175,Mr,0.714,0.5,0.571,0.429,0.429,-43.620247,-20.505074,0,PP
0,15,Chardonnay,0,0,0,1,1,1,0,1,1,0,0,0.162,Cy,0.333,0.417,0.667,0.417,0.75,27.8025,-40.4103,0,P
0,23,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.475,Re,0.5,0.5,0.5,0.5,0.375,21.702986,-18.741684,0,SP
1,65,Rosé,0,0,0,0,0,0,1,0,1,0,0,0.162,Re,0.625,0.438,0.562,0.5,0.625,3.3374279,36.81224,1,L
0,15,Syrah,0,0,0,0,0,0,1,0,0,0,0,-0.153,Sh,0.5,0.6,0.5,0.4,0.5,-3.8381243,35.302273,0,P
1,38,Syrah,0,0,0,1,0,0,0,0,1,0,0,0.285,Sh,0.5,0.45,0.5,0.55,0.55,9.520222,58.55176,0,UP
0,16,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,1,0.233,RR,0.714,0.286,0.357,0.571,0.5,-24.75981,-44.41977,0,P
1,105,Bordeaux-style Red Blend,0,0,0,0,0,1,0,1,1,0,0,0.39,BR,0.5,0.25,0.625,0.625,0.875,-4.0560527,43.477898,0,SL
0,12,Pinot Blanc,0,0,0,0,0,0,1,1,0,0,1,0.337,Pc,0.667,0.25,0.417,0.75,0.667,7.5896044,11.423052,0,PP
0,15,Pinot Blanc,0,0,0,1,0,0,0,0,1,1,1,0.255,Pc,0.667,0.083,0.333,0.5,0.667,11.930427,-3.1072335,0,P
0,11,Rosé,0,0,0,0,0,1,0,1,1,0,0,0.231,Re,0.5,0.25,0.625,0.625,1.0,24.511261,-30.33731,0,PP
1,44,Marsanne,0,0,0,1,0,1,0,0,1,0,0,0.319,Me,0.5,0.438,0.5,0.438,0.562,55.28683,1.9020938,0,UP
0,13,Syrah,0,1,0,1,0,0,1,0,0,0,0,-0.085,Sh,0.429,0.5,0.5,0.429,0.429,-36.15476,-3.0475118,0,PP
0,59,Chardonnay,0,0,0,0,0,1,1,0,0,1,1,0.075,Cy,0.5,0.4,0.4,0.5,0.4,43.297966,-12.24994,0,L
0,20,Bordeaux-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.102,BR,0.611,0.5,0.556,0.5,0.389,11.14007,49.402927,0,SP
0,7,White Blend,1,0,0,0,0,1,1,0,0,0,0,0.277,Wd,0.375,0.75,0.5,0.25,0.375,35.87533,-5.9787536,0,V
0,13,Rhône-style White Blend,0,0,0,1,0,0,0,0,0,0,0,-0.083,RW,0.4,0.5,0.5,0.6,0.4,12.1791115,-56.945656,0,PP
0,25,Chardonnay,0,0,0,0,0,1,1,0,0,0,1,0.2,Cy,0.6,0.4,0.4,0.5,0.5,7.6231627,-16.249853,1,SP
1,35,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,0.04,BR,0.4,0.6,0.6,0.4,0.5,-29.522242,27.707981,0,UP
1,48,Chardonnay,0,0,0,0,0,1,1,0,0,1,0,0.322,Cy,0.571,0.5,0.429,0.429,0.5,27.994724,19.22304,0,UP
0,25,Sauvignon Blanc,0,0,0,0,0,0,0,0,0,0,0,-0.009,Sc,0.375,0.5,0.5,0.375,0.5,31.317781,4.7783136,0,SP
0,15,Sparkling Blend,1,0,0,1,0,1,1,0,1,0,1,0.285,Sd,0.4,0.4,0.4,0.4,0.6,12.196933,3.3964496,0,P
1,65,Chardonnay,1,0,1,1,0,1,1,0,0,0,0,0.25,Cy,0.583,0.667,0.5,0.333,0.417,7.289539,2.6524189,0,L
0,19,Rhône-style Red Blend,0,0,0,1,0,0,1,1,0,0,0,0.186,RR,0.7,0.4,0.5,0.6,0.6,-12.128338,-39.771133,0,P
1,18,Red Blend,0,0,0,0,0,0,1,0,1,0,0,-0.026,Rd,0.583,0.417,0.5,0.5,0.5,-26.26835,19.504972,0,P
0,64,Rhône-style Red Blend,0,0,1,0,0,0,0,0,0,1,0,0.09,RR,0.643,0.214,0.5,0.571,0.571,-16.375166,-47.319725,0,L
0,13,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,0.056,BR,0.583,0.5,0.583,0.333,0.417,-22.83838,-0.5837734,0,PP
0,20,White Blend,0,0,0,0,0,0,1,0,0,1,1,0.02,Wd,0.5,0.3,0.4,0.4,0.6,18.620619,12.422707,0,SP
1,45,Chardonnay,0,0,0,0,0,1,0,1,1,0,0,0.158,Cy,0.5,0.357,0.571,0.571,0.786,-2.8343205,10.058086,0,UP
0,45,Rhône-style Red Blend,0,0,0,1,0,0,0,0,1,0,0,0.251,RR,0.5,0.5,0.5,0.444,0.5,-12.175558,-44.204865,0,UP
0,11,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.357,Sc,0.4,0.6,0.5,0.3,0.5,15.446692,-19.863247,0,PP
1,35,Chardonnay,0,0,0,0,1,0,1,1,1,1,0,0.104,Cy,0.5,0.25,0.625,0.5,0.75,-13.70136,12.002168,0,UP
0,10,Melon,0,0,0,0,0,1,0,0,0,0,0,0.233,Mn,0.5,0.5,0.5,0.5,0.5,49.25825,12.165903,0,PP
0,12,White Blend,1,0,0,0,0,0,0,0,0,0,0,0.213,Wd,0.4,0.6,0.5,0.4,0.4,20.685572,-12.412505,1,PP
0,12,Sauvignon Blanc,0,1,0,1,0,0,0,0,0,0,0,-0.033,Sc,0.4,0.6,0.5,0.5,0.5,9.373703,-46.621628,0,PP
1,26,Gewürztraminer,0,0,0,0,0,0,1,1,1,1,0,0.279,Gr,0.5,0.167,0.417,0.667,0.667,10.012262,16.455872,1,SP
0,22,Chardonnay,0,0,0,0,0,1,1,0,1,0,0,0.375,Cy,0.667,0.417,0.417,0.417,0.667,-8.584175,-2.0404117,0,SP
1,55,Malbec,0,0,0,0,1,0,1,0,1,0,0,0.108,Mc,0.429,0.429,0.571,0.357,0.571,-38.979366,21.20988,0,L
0,40,Bordeaux-style Red Blend,0,1,1,0,0,0,1,1,1,0,0,0.33,BR,0.5,0.25,0.583,0.583,0.833,-12.58308,8.22933,0,UP
0,38,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.212,Sc,0.4,0.7,0.6,0.3,0.6,33.895798,-3.9698434,0,UP
0,10,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.164,RR,0.643,0.429,0.5,0.5,0.357,-38.836006,-17.99695,0,PP
1,39,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,0,0,0,0.231,BR,0.562,0.5,0.5,0.5,0.5,-48.361267,33.118675,0,UP
0,95,Alsace white blend,0,1,1,1,0,0,0,0,0,0,1,0.187,Ad,0.55,0.4,0.45,0.4,0.45,25.589943,-42.142143,0,L
0,20,Rosé,1,0,0,0,0,0,1,0,0,0,0,0.203,Re,0.4,0.7,0.5,0.3,0.3,20.652246,11.890393,0,SP
1,22,Malbec,1,1,0,0,1,0,1,0,0,1,0,-0.074,Mc,0.429,0.429,0.5,0.429,0.357,-30.455244,10.179877,0,SP
0,10,Viognier,1,0,0,0,0,1,1,0,0,0,0,0.217,Vr,0.5,0.625,0.625,0.25,0.625,4.3513293,-22.975857,0,PP
0,16,Pinot Noir,0,0,0,0,0,0,1,0,0,0,1,-0.092,Pr,0.5,0.4,0.4,0.4,0.5,-37.283813,-1.4453211,0,P
1,685,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.057,BR,0.611,0.5,0.556,0.444,0.444,-28.626749,24.245583,0,I
1,60,Chardonnay,1,0,0,0,0,0,0,0,0,0,0,0.333,Cy,0.375,0.5,0.75,0.25,0.75,40.33064,15.464744,0,L
0,21,Sauvignon Blanc,1,0,0,0,0,1,1,1,0,1,1,0.236,Sc,0.417,0.417,0.333,0.417,0.583,6.002234,-2.0528684,0,SP
0,20,Sparkling Blend,1,0,1,0,0,0,0,1,0,0,0,0.344,Sd,0.438,0.438,0.562,0.438,0.625,9.7556925,-38.8406,0,SP
1,20,Cabernet Franc,0,0,0,0,0,0,1,0,0,0,0,-0.012,CF,0.5,0.5,0.6,0.5,0.5,-27.83254,26.431124,0,SP
0,70,Pinot Noir,0,0,0,0,0,0,1,0,1,0,1,0.16,Pr,0.5,0.357,0.429,0.429,0.5,-11.353093,-0.6223423,0,L
0,12,Gamay,1,0,0,0,0,1,1,0,0,0,0,0.25,Gy,0.5,0.667,0.5,0.333,0.5,38.053844,-19.810581,0,PP
0,30,Malbec,0,0,0,0,0,0,1,0,0,0,1,0.248,Mc,0.5,0.375,0.375,0.562,0.438,-1.2284744,41.283646,0,UP
0,17,Chenin Blanc,1,0,0,0,0,0,0,0,0,0,0,0.8,Cc,0.333,0.5,0.5,0.333,0.5,34.701653,-18.092606,0,P
1,65,Champagne Blend,0,0,0,0,0,1,1,0,0,0,0,0.195,Cd,0.714,0.5,0.5,0.5,0.5,46.90576,19.654736,1,L
1,25,Rosé,0,0,0,0,0,0,1,1,1,0,0,0.242,Re,0.583,0.333,0.583,0.583,0.75,-0.63204056,15.548777,0,SP
0,10,Gamay,0,0,0,0,1,0,1,0,1,0,0,0.042,Gy,0.583,0.417,0.583,0.5,0.667,-11.303041,14.777976,1,PP
1,85,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,1,0,0,0.24,BR,0.583,0.333,0.583,0.5,0.75,-16.324564,37.53521,0,L
0,29,Pinot Noir,0,0,0,0,0,1,1,0,0,0,1,0.2,Pr,0.583,0.333,0.333,0.333,0.5,-36.475716,27.798656,0,SP
0,13,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,1,0,0.115,BR,0.571,0.357,0.5,0.429,0.643,-18.440273,23.582539,0,PP
0,16,Rosé,0,1,0,1,0,0,1,1,1,0,0,0.192,Re,0.375,0.25,0.5,0.5,0.75,0.95908755,2.9432044,0,P
0,18,Malbec,0,0,0,0,0,0,1,0,0,0,0,0.044,Mc,0.5,0.5,0.5,0.4,0.4,-9.538626,-2.4524188,0,P
0,30,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,0,0,0.258,Sc,0.5,0.7,0.6,0.3,0.5,22.173075,-9.557742,0,UP
0,11,Gamay,0,0,0,0,1,0,1,0,0,0,0,-0.178,Gy,0.6,0.5,0.6,0.4,0.5,6.6924963,16.949772,0,PP
1,40,Riesling,0,0,0,0,0,1,1,0,1,0,0,0.478,Rg,0.6,0.45,0.5,0.5,0.6,-3.5969346,24.207804,0,UP
1,16,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,1,1,0,0.481,BR,0.667,0.25,0.5,0.667,0.833,-1.8439409,7.0251565,1,P
0,13,Rhône-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.286,RW,0.5,0.5,0.5,0.5,0.357,-3.8691957,-54.622383,0,PP
0,16,White Blend,0,1,0,0,0,0,0,0,0,0,0,0.358,Wd,0.3,0.6,0.5,0.3,0.3,30.911371,-16.78802,0,P
1,25,Sauvignon Blanc,0,0,0,0,0,0,1,1,1,0,0,0.137,Sc,0.643,0.357,0.5,0.571,0.643,13.800279,36.898846,0,SP
0,11,Rosé,0,1,1,0,0,1,0,0,0,0,0,0.367,Re,0.4,0.4,0.5,0.3,0.5,12.993212,-25.180723,0,PP
0,17,Rosé,0,0,0,0,0,0,1,1,0,0,1,0.183,Re,0.625,0.25,0.375,0.5,0.625,1.0150402,1.2144792,0,P
1,45,Pinot Noir,0,1,1,0,0,0,0,1,1,0,0,0.196,Pr,0.571,0.286,0.571,0.5,0.714,-3.4794426,4.0344563,0,UP
1,20,White Blend,0,1,1,0,0,0,0,1,1,0,0,0.114,Wd,0.5,0.2,0.5,0.5,0.7,0.55572563,3.2303693,0,SP
0,21,Champagne Blend,0,0,0,1,0,0,1,0,0,0,0,0.089,Cd,0.556,0.5,0.5,0.5,0.444,0.45407793,-33.337402,0,SP
0,18,Rosé,1,0,0,0,0,1,1,0,0,0,0,0.117,Re,0.2,0.6,0.6,0.1,0.6,4.841175,1.3210453,0,P
0,11,Sauvignon Blanc,1,0,0,1,0,1,0,0,0,1,1,0.106,Sc,0.357,0.429,0.429,0.357,0.571,9.936766,-32.937954,0,PP
0,9,Merlot,0,0,0,1,0,0,0,0,0,0,0,0.033,Mr,0.5,0.5,0.5,0.5,0.25,-28.684698,-31.677717,0,V
0,27,Riesling,1,0,0,1,0,0,0,0,0,0,0,-0.138,Rg,0.417,0.583,0.5,0.417,0.5,18.97354,-48.39277,0,SP
0,18,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,0.113,BR,0.5,0.5,0.7,0.5,0.6,-28.808561,38.97497,0,P
1,307,Pinot Noir,0,0,0,0,1,0,1,0,1,0,0,0.025,Pr,0.611,0.444,0.611,0.5,0.611,-32.79029,26.500298,0,I
1,16,Malbec-Merlot,0,1,0,0,0,0,1,0,0,0,0,-0.029,MM,0.417,0.5,0.5,0.5,0.417,-21.320316,31.50636,0,P
1,75,Chardonnay,0,0,0,0,0,1,1,1,1,0,0,0.366,Cy,0.583,0.167,0.583,0.667,0.833,35.217056,27.364632,0,L
1,42,Chenin Blanc,0,1,1,0,0,0,1,0,1,0,0,0.097,Cc,0.5,0.333,0.5,0.333,0.583,6.0119896,23.457613,0,UP
1,52,Champagne Blend,0,0,0,0,0,1,1,0,1,1,0,0.383,Cd,0.571,0.357,0.429,0.5,0.571,20.033869,7.370054,0,L
0,50,Champagne Blend,1,0,1,0,0,1,1,1,0,0,0,0.356,Cd,0.583,0.5,0.5,0.5,0.583,6.927873,2.60985,0,L
0,13,Chardonnay,1,0,0,0,0,1,0,0,0,0,1,0.294,Cy,0.4,0.5,0.5,0.4,0.5,25.188477,-13.266097,0,PP
0,14,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,0.144,BR,0.625,0.375,0.5,0.5,0.5,0.36280644,-23.206514,0,PP
0,40,Chardonnay,0,0,0,0,0,0,0,0,0,0,0,0.2,Cy,0.417,0.583,0.583,0.417,0.583,-6.0614796,22.822132,0,UP
0,24,Rosé,0,0,0,0,0,0,1,0,0,0,0,0.033,Re,0.625,0.5,0.5,0.5,0.5,20.92852,-50.47193,0,SP
0,12,Bordeaux-style Red Blend,0,0,0,0,1,0,1,1,1,1,0,0.106,BR,0.5,0.25,0.5,0.583,0.667,-19.727346,24.77636,0,PP
0,47,Pinot Noir,0,1,0,0,0,1,1,0,0,0,1,0.127,Pr,0.5,0.4,0.4,0.4,0.4,-49.014957,0.52566034,0,UP
1,27,Cabernet Franc,0,0,0,1,0,0,1,1,0,0,0,0.675,CF,0.7,0.4,0.6,0.7,0.7,-19.80765,6.784883,0,SP
1,80,Chardonnay,0,0,0,0,0,0,1,1,1,0,0,0.442,Cy,0.667,0.333,0.5,0.667,0.667,-0.048493087,23.621754,0,L
